arm_family,arm_id,candidate_test_budget,expected_model_runtime,ground_truth_available_to_runner,protocol_commit,protocol_tag,representation_condition,row_id,scenario_id,schema_version,scored,sequence,snapshot_path,snapshot_reference,top_k,trial_number
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00710,ow14-s0018,owasp-xss-v14-1-immutable-execution-schedule-v1,True,710,model-facing/enriched-candidate-snapshots/ow14-s0018.json,"{""candidate_input_sha256"": ""d05014e908bc8a4c22fafac7073cf834f3f7c1d8ba91075e524e49aa4d36aa13"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0018.json"", ""snapshot_sha256"": ""5722ae390d8039716f0277fcb5f15e918ef2da8f69f4849c19d2c8d814a3e4d2""}",4,4
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00711,ow14-s0018,owasp-xss-v14-1-immutable-execution-schedule-v1,True,711,model-facing/minimal-candidate-snapshots/ow14-s0018.json,"{""candidate_input_sha256"": ""f9bc330b50f53547e5c0dae851b51995b98d97c3d980843c083a76e7743a13cc"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0018.json"", ""snapshot_sha256"": ""616bbb85aa4ed7066f1cfeb5d39d586a58f29437a0d41d09918feb3a33008149""}",4,5
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00712,ow14-s0018,owasp-xss-v14-1-immutable-execution-schedule-v1,True,712,model-facing/enriched-candidate-snapshots/ow14-s0018.json,"{""candidate_input_sha256"": ""d05014e908bc8a4c22fafac7073cf834f3f7c1d8ba91075e524e49aa4d36aa13"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0018.json"", ""snapshot_sha256"": ""5722ae390d8039716f0277fcb5f15e918ef2da8f69f4849c19d2c8d814a3e4d2""}",4,5
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00713,ow14-s0019,owasp-xss-v14-1-immutable-execution-schedule-v1,True,713,model-facing/minimal-candidate-snapshots/ow14-s0019.json,"{""candidate_input_sha256"": ""62e149bbe3aabb219e4988e8a5c56e6bb221e0576369de1addb556f0373234d2"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0019.json"", ""snapshot_sha256"": ""698c80057105b9426d6161295ddca543145e75d9db9ed4dd0c18c0143feedaad""}",4,1
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00714,ow14-s0019,owasp-xss-v14-1-immutable-execution-schedule-v1,True,714,model-facing/enriched-candidate-snapshots/ow14-s0019.json,"{""candidate_input_sha256"": ""95745824313e6b0c86693e2853435645b5c70f79aa28d4f5cb3dc1090eb3d79c"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0019.json"", ""snapshot_sha256"": ""912a8425a680b3f1f1be2ef6dd4243d790f97e587161e372bf6f5ecbcc3caf3c""}",4,1
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00715,ow14-s0019,owasp-xss-v14-1-immutable-execution-schedule-v1,True,715,model-facing/minimal-candidate-snapshots/ow14-s0019.json,"{""candidate_input_sha256"": ""62e149bbe3aabb219e4988e8a5c56e6bb221e0576369de1addb556f0373234d2"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0019.json"", ""snapshot_sha256"": ""698c80057105b9426d6161295ddca543145e75d9db9ed4dd0c18c0143feedaad""}",4,2
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00716,ow14-s0019,owasp-xss-v14-1-immutable-execution-schedule-v1,True,716,model-facing/enriched-candidate-snapshots/ow14-s0019.json,"{""candidate_input_sha256"": ""95745824313e6b0c86693e2853435645b5c70f79aa28d4f5cb3dc1090eb3d79c"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0019.json"", ""snapshot_sha256"": ""912a8425a680b3f1f1be2ef6dd4243d790f97e587161e372bf6f5ecbcc3caf3c""}",4,2
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00717,ow14-s0019,owasp-xss-v14-1-immutable-execution-schedule-v1,True,717,model-facing/minimal-candidate-snapshots/ow14-s0019.json,"{""candidate_input_sha256"": ""62e149bbe3aabb219e4988e8a5c56e6bb221e0576369de1addb556f0373234d2"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0019.json"", ""snapshot_sha256"": ""698c80057105b9426d6161295ddca543145e75d9db9ed4dd0c18c0143feedaad""}",4,3
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00718,ow14-s0019,owasp-xss-v14-1-immutable-execution-schedule-v1,True,718,model-facing/enriched-candidate-snapshots/ow14-s0019.json,"{""candidate_input_sha256"": ""95745824313e6b0c86693e2853435645b5c70f79aa28d4f5cb3dc1090eb3d79c"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0019.json"", ""snapshot_sha256"": ""912a8425a680b3f1f1be2ef6dd4243d790f97e587161e372bf6f5ecbcc3caf3c""}",4,3
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00719,ow14-s0019,owasp-xss-v14-1-immutable-execution-schedule-v1,True,719,model-facing/minimal-candidate-snapshots/ow14-s0019.json,"{""candidate_input_sha256"": ""62e149bbe3aabb219e4988e8a5c56e6bb221e0576369de1addb556f0373234d2"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0019.json"", ""snapshot_sha256"": ""698c80057105b9426d6161295ddca543145e75d9db9ed4dd0c18c0143feedaad""}",4,4
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00720,ow14-s0019,owasp-xss-v14-1-immutable-execution-schedule-v1,True,720,model-facing/enriched-candidate-snapshots/ow14-s0019.json,"{""candidate_input_sha256"": ""95745824313e6b0c86693e2853435645b5c70f79aa28d4f5cb3dc1090eb3d79c"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0019.json"", ""snapshot_sha256"": ""912a8425a680b3f1f1be2ef6dd4243d790f97e587161e372bf6f5ecbcc3caf3c""}",4,4
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00721,ow14-s0019,owasp-xss-v14-1-immutable-execution-schedule-v1,True,721,model-facing/minimal-candidate-snapshots/ow14-s0019.json,"{""candidate_input_sha256"": ""62e149bbe3aabb219e4988e8a5c56e6bb221e0576369de1addb556f0373234d2"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0019.json"", ""snapshot_sha256"": ""698c80057105b9426d6161295ddca543145e75d9db9ed4dd0c18c0143feedaad""}",4,5
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00722,ow14-s0019,owasp-xss-v14-1-immutable-execution-schedule-v1,True,722,model-facing/enriched-candidate-snapshots/ow14-s0019.json,"{""candidate_input_sha256"": ""95745824313e6b0c86693e2853435645b5c70f79aa28d4f5cb3dc1090eb3d79c"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0019.json"", ""snapshot_sha256"": ""912a8425a680b3f1f1be2ef6dd4243d790f97e587161e372bf6f5ecbcc3caf3c""}",4,5
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00723,ow14-s0020,owasp-xss-v14-1-immutable-execution-schedule-v1,True,723,model-facing/minimal-candidate-snapshots/ow14-s0020.json,"{""candidate_input_sha256"": ""b4d5dc5cdcb54baf00a61f6c19bce053919884891362a8363b94e9eefb606094"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0020.json"", ""snapshot_sha256"": ""2e796f52995b4e002fb36a59c8ceb11ff524503b41df0ca8c04764e73c12c8ce""}",4,1
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00724,ow14-s0020,owasp-xss-v14-1-immutable-execution-schedule-v1,True,724,model-facing/enriched-candidate-snapshots/ow14-s0020.json,"{""candidate_input_sha256"": ""2bda18b4cd24bb157c2379e0bb35d9d723aaec3ae4d1c154170db295d211300d"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0020.json"", ""snapshot_sha256"": ""460251a44591997dd52e8afd68d7d73704dde57fda9102d780dcf43e8e5b7251""}",4,1
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00725,ow14-s0020,owasp-xss-v14-1-immutable-execution-schedule-v1,True,725,model-facing/minimal-candidate-snapshots/ow14-s0020.json,"{""candidate_input_sha256"": ""b4d5dc5cdcb54baf00a61f6c19bce053919884891362a8363b94e9eefb606094"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0020.json"", ""snapshot_sha256"": ""2e796f52995b4e002fb36a59c8ceb11ff524503b41df0ca8c04764e73c12c8ce""}",4,2
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00726,ow14-s0020,owasp-xss-v14-1-immutable-execution-schedule-v1,True,726,model-facing/enriched-candidate-snapshots/ow14-s0020.json,"{""candidate_input_sha256"": ""2bda18b4cd24bb157c2379e0bb35d9d723aaec3ae4d1c154170db295d211300d"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0020.json"", ""snapshot_sha256"": ""460251a44591997dd52e8afd68d7d73704dde57fda9102d780dcf43e8e5b7251""}",4,2
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00727,ow14-s0020,owasp-xss-v14-1-immutable-execution-schedule-v1,True,727,model-facing/minimal-candidate-snapshots/ow14-s0020.json,"{""candidate_input_sha256"": ""b4d5dc5cdcb54baf00a61f6c19bce053919884891362a8363b94e9eefb606094"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0020.json"", ""snapshot_sha256"": ""2e796f52995b4e002fb36a59c8ceb11ff524503b41df0ca8c04764e73c12c8ce""}",4,3
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00728,ow14-s0020,owasp-xss-v14-1-immutable-execution-schedule-v1,True,728,model-facing/enriched-candidate-snapshots/ow14-s0020.json,"{""candidate_input_sha256"": ""2bda18b4cd24bb157c2379e0bb35d9d723aaec3ae4d1c154170db295d211300d"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0020.json"", ""snapshot_sha256"": ""460251a44591997dd52e8afd68d7d73704dde57fda9102d780dcf43e8e5b7251""}",4,3
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00729,ow14-s0020,owasp-xss-v14-1-immutable-execution-schedule-v1,True,729,model-facing/minimal-candidate-snapshots/ow14-s0020.json,"{""candidate_input_sha256"": ""b4d5dc5cdcb54baf00a61f6c19bce053919884891362a8363b94e9eefb606094"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0020.json"", ""snapshot_sha256"": ""2e796f52995b4e002fb36a59c8ceb11ff524503b41df0ca8c04764e73c12c8ce""}",4,4
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00730,ow14-s0020,owasp-xss-v14-1-immutable-execution-schedule-v1,True,730,model-facing/enriched-candidate-snapshots/ow14-s0020.json,"{""candidate_input_sha256"": ""2bda18b4cd24bb157c2379e0bb35d9d723aaec3ae4d1c154170db295d211300d"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0020.json"", ""snapshot_sha256"": ""460251a44591997dd52e8afd68d7d73704dde57fda9102d780dcf43e8e5b7251""}",4,4
gpt,gpt_minimal,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r00731,ow14-s0020,owasp-xss-v14-1-immutable-execution-schedule-v1,True,731,model-facing/minimal-candidate-snapshots/ow14-s0020.json,"{""candidate_input_sha256"": ""b4d5dc5cdcb54baf00a61f6c19bce053919884891362a8363b94e9eefb606094"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0020.json"", ""snapshot_sha256"": ""2e796f52995b4e002fb36a59c8ceb11ff524503b41df0ca8c04764e73c12c8ce""}",4,5
gpt,gpt_enriched,4,"{""model_identifier"": ""gpt-5.6-luna"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""OpenAI"", ""runtime"": ""adstf.openai_ranking_wrapper"", ""settings"": {""OPENAI_RANKING_MODEL"": ""gpt-5.6-luna"", ""OPENAI_SEND_TEMPERATURE"": ""unset_or_false"", ""max_output_tokens"": 1200, ""provider_default_temperature"": ""used"", ""temperature_parameter"": ""omitted"", ""timeout_seconds"": 60}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r00732,ow14-s0020,owasp-xss-v14-1-immutable-execution-schedule-v1,True,732,model-facing/enriched-candidate-snapshots/ow14-s0020.json,"{""candidate_input_sha256"": ""2bda18b4cd24bb157c2379e0bb35d9d723aaec3ae4d1c154170db295d211300d"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0020.json"", ""snapshot_sha256"": ""460251a44591997dd52e8afd68d7d73704dde57fda9102d780dcf43e8e5b7251""}",4,5
