scenario_id,arm_id,trial_number,rank,candidate_id,action_path,parameter_name,ground_truth_vulnerable,within_top_k,model_identifier,provider,provider_failed,validation_error_count,latency_ms
x13-024,proprietary_gpt,1,3,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,True,gpt-5.6-luna,,True,1,
x13-010,deterministic_structural,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-010/zenith:memo,/suite-v13/x13-010/zenith,memo,False,True,deterministic_structural,deterministic,False,0,
x13-001,deterministic_structural,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-001/amber:tone,/suite-v13/x13-001/amber,tone,True,True,deterministic_structural,deterministic,False,0,
x13-008,local_qwen,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,/suite-v13/x13-008/tango,name,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,90672
x13-009,proprietary_gpt,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-009/willow:note,/suite-v13/x13-009/willow,note,False,True,gpt-5.6-luna,,True,1,
x13-011,proprietary_gpt,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-011/drift:memo,/suite-v13/x13-011/drift,memo,False,True,gpt-5.6-luna,,True,1,
x13-003,local_qwen,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,/suite-v13/x13-003/cabin,mark,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,108237
x13-009,deterministic_structural,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,True,deterministic_structural,deterministic,False,0,
x13-016,local_qwen,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,/suite-v13/x13-016/walnut,query,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,87225
x13-017,proprietary_gpt,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,True,gpt-5.6-luna,,True,1,
x13-010,local_qwen,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-010/zenith:memo,/suite-v13/x13-010/zenith,memo,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,153458
x13-008,deterministic_structural,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,/suite-v13/x13-008/umber,memo,False,True,deterministic_structural,deterministic,False,0,
x13-022,local_qwen,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,89928
x13-012,local_qwen,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,194502
x13-005,local_qwen,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,/suite-v13/x13-005/harbor,comment,True,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,153160
x13-005,local_qwen,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-005/krypton:title,/suite-v13/x13-005/krypton,title,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,171434
x13-011,proprietary_gpt,2,5,query:http://127.0.0.1:4395/suite-v13/x13-011/east?line=sample&page=sample:line,/suite-v13/x13-011/east,line,True,False,gpt-5.6-luna,,True,1,
x13-010,local_qwen,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-010/aurora:text,/suite-v13/x13-010/aurora,text,True,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,98624
x13-014,proprietary_gpt,4,6,query:http://127.0.0.1:4395/suite-v13/x13-014/east?page=sample&kind=sample:page,/suite-v13/x13-014/east,page,False,False,gpt-5.6-luna,,True,1,
x13-007,proprietary_gpt,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,/suite-v13/x13-007/quartz,memo,False,True,gpt-5.6-luna,,True,1,
x13-003,deterministic_structural,1,5,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:page,/suite-v13/x13-003/west,page,False,False,deterministic_structural,deterministic,False,0,
x13-023,deterministic_structural,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,True,deterministic_structural,deterministic,False,0,
x13-010,local_qwen,3,5,query:http://127.0.0.1:4395/suite-v13/x13-010/south?code=sample&view=sample&page=sample:code,/suite-v13/x13-010/south,code,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,98624
x13-023,local_qwen,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,174505
x13-003,local_qwen,3,5,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:page,/suite-v13/x13-003/west,page,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,74684
x13-012,local_qwen,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-012/islet:name,/suite-v13/x13-012/islet,name,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,124849
x13-003,local_qwen,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,118570
x13-006,proprietary_gpt,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,/suite-v13/x13-006/onyx,message,False,True,gpt-5.6-luna,,True,1,
x13-013,local_qwen,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:code,/suite-v13/x13-013/larch,code,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,76432
x13-007,deterministic_structural,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,/suite-v13/x13-007/ridge,item,False,True,deterministic_structural,deterministic,False,0,
x13-023,local_qwen,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,138987
x13-022,proprietary_gpt,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/prism:line,/suite-v13/x13-022/prism,line,False,True,gpt-5.6-luna,,True,1,
x13-009,local_qwen,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-009/willow:note,/suite-v13/x13-009/willow,note,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,50639
x13-021,proprietary_gpt,1,5,query:http://127.0.0.1:4395/suite-v13/x13-021/south?code=sample&view=sample:code,/suite-v13/x13-021/south,code,False,False,gpt-5.6-luna,,True,1,
x13-023,proprietary_gpt,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-023/umber:query,/suite-v13/x13-023/umber,query,False,True,gpt-5.6-luna,,True,1,
x13-021,proprietary_gpt,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,True,gpt-5.6-luna,,True,1,
x13-008,proprietary_gpt,4,6,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,/suite-v13/x13-008/south,mode,False,False,gpt-5.6-luna,,True,1,
x13-009,local_qwen,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,54256
x13-003,proprietary_gpt,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,True,gpt-5.6-luna,,True,1,
x13-021,proprietary_gpt,5,4,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,True,gpt-5.6-luna,,True,1,
x13-021,proprietary_gpt,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,True,gpt-5.6-luna,,True,1,
x13-008,local_qwen,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,/suite-v13/x13-008/tango,name,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,116593
x13-018,local_qwen,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,122012
x13-023,proprietary_gpt,5,5,query:http://127.0.0.1:4395/suite-v13/x13-023/south?ref=sample&page=sample&mode=sample&kind=sample:kind,/suite-v13/x13-023/south,kind,False,False,gpt-5.6-luna,,True,1,
x13-012,proprietary_gpt,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,True,gpt-5.6-luna,,True,1,
x13-015,proprietary_gpt,3,4,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:item,/suite-v13/x13-015/south,item,False,True,gpt-5.6-luna,,True,1,
x13-013,proprietary_gpt,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,True,gpt-5.6-luna,,True,1,
x13-007,proprietary_gpt,1,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,/suite-v13/x13-007/east,ref,False,True,gpt-5.6-luna,,True,1,
x13-022,local_qwen,3,6,query:http://127.0.0.1:4395/suite-v13/x13-022/east?term=sample&page=sample:term,/suite-v13/x13-022/east,term,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,89928
x13-023,proprietary_gpt,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,True,gpt-5.6-luna,,True,1,
x13-020,proprietary_gpt,1,7,query:http://127.0.0.1:4395/suite-v13/x13-020/south?ref=sample&page=sample&mode=sample:ref,/suite-v13/x13-020/south,ref,False,False,gpt-5.6-luna,,True,1,
x13-007,proprietary_gpt,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,/suite-v13/x13-007/quartz,memo,False,True,gpt-5.6-luna,,True,1,
x13-005,local_qwen,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-005/iris:name,/suite-v13/x13-005/iris,name,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,171434
x13-006,local_qwen,3,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,/suite-v13/x13-006/detail,ref,True,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,117878
x13-001,local_qwen,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-001/dune:line,/suite-v13/x13-001/dune,line,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,52521
x13-005,proprietary_gpt,3,5,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:memo,/suite-v13/x13-005/south,memo,False,False,gpt-5.6-luna,,True,1,
x13-008,proprietary_gpt,3,6,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,/suite-v13/x13-008/south,mode,False,False,gpt-5.6-luna,,True,1,
x13-007,proprietary_gpt,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,True,gpt-5.6-luna,,True,1,
x13-010,proprietary_gpt,4,5,query:http://127.0.0.1:4395/suite-v13/x13-010/south?code=sample&view=sample&page=sample:code,/suite-v13/x13-010/south,code,False,False,gpt-5.6-luna,,True,1,
x13-020,local_qwen,4,5,query:http://127.0.0.1:4395/suite-v13/x13-020/south?ref=sample&page=sample&mode=sample:mode,/suite-v13/x13-020/south,mode,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,158276
x13-020,deterministic_structural,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/iris:query,/suite-v13/x13-020/iris,query,False,True,deterministic_structural,deterministic,False,0,
x13-022,proprietary_gpt,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/prism:line,/suite-v13/x13-022/prism,line,False,True,gpt-5.6-luna,,True,1,
x13-009,local_qwen,1,4,query:http://127.0.0.1:4395/suite-v13/x13-009/west?ref=sample:ref,/suite-v13/x13-009/west,ref,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,84455
x13-015,proprietary_gpt,1,5,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:mode,/suite-v13/x13-015/south,mode,False,False,gpt-5.6-luna,,True,1,
x13-023,proprietary_gpt,1,6,query:http://127.0.0.1:4395/suite-v13/x13-023/south?ref=sample&page=sample&mode=sample&kind=sample:mode,/suite-v13/x13-023/south,mode,False,False,gpt-5.6-luna,,True,1,
x13-022,local_qwen,2,6,query:http://127.0.0.1:4395/suite-v13/x13-022/east?term=sample&page=sample:term,/suite-v13/x13-022/east,term,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,104420
x13-011,proprietary_gpt,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-011/cobalt:query,/suite-v13/x13-011/cobalt,query,False,True,gpt-5.6-luna,,True,1,
x13-022,proprietary_gpt,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,True,gpt-5.6-luna,,True,1,
x13-015,proprietary_gpt,3,6,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:page,/suite-v13/x13-015/south,page,False,False,gpt-5.6-luna,,True,1,
x13-020,proprietary_gpt,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/iris:query,/suite-v13/x13-020/iris,query,False,True,gpt-5.6-luna,,True,1,
x13-021,local_qwen,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,136688
x13-007,local_qwen,3,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,/suite-v13/x13-007/east,ref,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,76327
x13-011,local_qwen,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-011/drift:memo,/suite-v13/x13-011/drift,memo,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,113386
x13-012,proprietary_gpt,1,5,get-form:http://127.0.0.1:4395/suite-v13/x13-012/kepler:message,/suite-v13/x13-012/kepler,message,False,False,gpt-5.6-luna,,True,1,
x13-018,local_qwen,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,84440
x13-008,proprietary_gpt,2,6,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,/suite-v13/x13-008/south,mode,False,False,gpt-5.6-luna,,True,1,
x13-012,proprietary_gpt,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-012/hazel:query,/suite-v13/x13-012/hazel,query,False,True,gpt-5.6-luna,,True,1,
x13-006,local_qwen,5,5,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:kind,/suite-v13/x13-006/detail,kind,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,124142
x13-024,proprietary_gpt,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,True,gpt-5.6-luna,,True,1,
x13-015,local_qwen,5,6,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:page,/suite-v13/x13-015/south,page,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,114921
x13-015,local_qwen,1,4,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:item,/suite-v13/x13-015/south,item,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,169630
x13-015,local_qwen,4,7,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:ref,/suite-v13/x13-015/south,ref,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,171779
x13-021,local_qwen,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,132461
x13-019,proprietary_gpt,2,4,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:code,/suite-v13/x13-019/south,code,False,True,gpt-5.6-luna,,True,1,
x13-002,proprietary_gpt,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-002/lumen:query,/suite-v13/x13-002/lumen,query,False,True,gpt-5.6-luna,,True,1,
x13-003,proprietary_gpt,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,/suite-v13/x13-003/atlas,word,False,True,gpt-5.6-luna,,True,1,
x13-016,proprietary_gpt,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,/suite-v13/x13-016/valley,search,False,True,gpt-5.6-luna,,True,1,
x13-001,proprietary_gpt,1,4,query:http://127.0.0.1:4395/suite-v13/x13-001/cedar?item=sample:item,/suite-v13/x13-001/cedar,item,False,True,gpt-5.6-luna,,True,1,
x13-023,local_qwen,3,8,query:http://127.0.0.1:4395/suite-v13/x13-023/south?ref=sample&page=sample&mode=sample&kind=sample:ref,/suite-v13/x13-023/south,ref,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,131736
x13-009,deterministic_structural,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,True,deterministic_structural,deterministic,False,0,
x13-005,local_qwen,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,/suite-v13/x13-005/harbor,comment,True,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,123393
x13-013,proprietary_gpt,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-013/nova:item,/suite-v13/x13-013/nova,item,False,True,gpt-5.6-luna,,True,1,
x13-021,local_qwen,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:name,/suite-v13/x13-021/mesa,name,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,94290
x13-021,proprietary_gpt,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,True,gpt-5.6-luna,,True,1,
x13-009,proprietary_gpt,5,4,query:http://127.0.0.1:4395/suite-v13/x13-009/west?ref=sample:ref,/suite-v13/x13-009/west,ref,False,True,gpt-5.6-luna,,True,1,
x13-009,proprietary_gpt,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,True,gpt-5.6-luna,,True,1,
x13-014,local_qwen,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,96733
x13-008,proprietary_gpt,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,/suite-v13/x13-008/sable,query,False,True,gpt-5.6-luna,,True,1,
x13-015,proprietary_gpt,5,5,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:mode,/suite-v13/x13-015/south,mode,False,False,gpt-5.6-luna,,True,1,
x13-024,local_qwen,5,4,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:view,/suite-v13/x13-024/east,view,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,54288
x13-016,proprietary_gpt,3,5,query:http://127.0.0.1:4395/suite-v13/x13-016/south?page=sample:page,/suite-v13/x13-016/south,page,False,False,gpt-5.6-luna,,True,1,
x13-018,deterministic_structural,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,True,deterministic_structural,deterministic,False,0,
x13-006,local_qwen,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,/suite-v13/x13-006/mesa,text,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,188003
x13-010,local_qwen,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-010/benton:line,/suite-v13/x13-010/benton,line,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,153458
x13-002,local_qwen,2,5,query:http://127.0.0.1:4395/suite-v13/x13-002/keel?ref=sample:ref,/suite-v13/x13-002/keel,ref,True,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,106197
x13-002,local_qwen,2,4,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,106197
x13-017,local_qwen,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,82421
x13-005,local_qwen,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-005/juniper:search,/suite-v13/x13-005/juniper,search,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,111071
x13-021,local_qwen,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,96683
x13-008,local_qwen,1,6,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,/suite-v13/x13-008/umber,memo,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,134519
x13-021,local_qwen,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,96683
x13-018,local_qwen,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,84440
x13-018,proprietary_gpt,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,/suite-v13/x13-018/echo,name,False,True,gpt-5.6-luna,,True,1,
x13-012,proprietary_gpt,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,True,gpt-5.6-luna,,True,1,
x13-020,local_qwen,1,6,query:http://127.0.0.1:4395/suite-v13/x13-020/south?ref=sample&page=sample&mode=sample:page,/suite-v13/x13-020/south,page,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,136984
x13-013,proprietary_gpt,4,5,query:http://127.0.0.1:4395/suite-v13/x13-013/south?view=sample:view,/suite-v13/x13-013/south,view,False,False,gpt-5.6-luna,,True,1,
x13-010,local_qwen,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-010/benton:line,/suite-v13/x13-010/benton,line,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,177904
x13-013,proprietary_gpt,3,5,query:http://127.0.0.1:4395/suite-v13/x13-013/south?view=sample:view,/suite-v13/x13-013/south,view,False,False,gpt-5.6-luna,,True,1,
