arm_id,scenario_id,trial_number,rank,candidate_id,candidate_known,duplicate_in_response,valid_trial,rationale
proprietary_gpt,x13-015,5,5,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:ref,True,False,True,Reference values can be echoed in navigation or response content.
proprietary_gpt,x13-015,5,6,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:mode,True,False,True,"Mode may be reflected, though it is more likely to control behavior."
proprietary_gpt,x13-015,5,7,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:page,True,False,True,"Page is commonly treated as a constrained navigation value, reducing reflection priority."
proprietary_gpt,x13-016,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,True,False,True,"Direct user-controlled search field with a single GET parameter, making reflection coverage straightforward."
proprietary_gpt,x13-016,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,True,False,True,Single editable text parameter with clear user-input semantics and minimal request complexity.
proprietary_gpt,x13-016,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,True,False,True,"Editable text memo field and a required companion input provide a plausible reflection surface, though with added parameter complexity."
proprietary_gpt,x13-016,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:slot,True,False,True,"Editable text slot field is testable, but the required companion input makes isolation less direct."
proprietary_gpt,x13-016,1,5,query:http://127.0.0.1:4395/suite-v13/x13-016/south?page=sample:page,True,False,True,"Existing query parameter is user-controlled, but page-oriented parameters are generally less likely to contain rich reflected text."
proprietary_gpt,x13-016,2,1,query:http://127.0.0.1:4395/suite-v13/x13-016/south?page=sample:page,True,False,True,"Direct GET query parameter with a single editable value, making reflection analysis straightforward."
proprietary_gpt,x13-016,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,True,False,True,A dedicated GET search field is directly user-controlled and commonly reflected in results or page context.
proprietary_gpt,x13-016,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,True,False,True,"Single editable text parameter on a GET form provides a clear, low-ambiguity reflection candidate."
proprietary_gpt,x13-016,2,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,True,False,True,Editable text input with one required companion parameter; plausible reflection surface but more complex to exercise.
proprietary_gpt,x13-016,2,5,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:slot,True,False,True,"Editable text input with one required companion parameter, but the slot-oriented field is less suggestive of free-form reflected content."
proprietary_gpt,x13-016,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,True,False,True,"Single editable GET search parameter provides a direct, focused user-controlled input."
proprietary_gpt,x13-016,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,True,False,True,Single editable text parameter is straightforward to assess as a reflected-input candidate.
proprietary_gpt,x13-016,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,True,False,True,"Editable memo input is relevant, though the form includes an additional parameter and one required input."
proprietary_gpt,x13-016,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:slot,True,False,True,"Editable slot input is relevant, with the same additional-parameter and required-input complexity."
proprietary_gpt,x13-016,3,5,query:http://127.0.0.1:4395/suite-v13/x13-016/south?page=sample:page,True,False,True,"Single GET query parameter is a valid candidate, but its page-oriented name gives less direct semantic indication of free-form reflection."
proprietary_gpt,x13-016,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,True,False,False,"Single editable GET search parameter with no required inputs, making it a straightforward reflected-input candidate."
proprietary_gpt,x13-016,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,True,False,False,Single editable text parameter on a GET form with no required inputs; simple and direct candidate.
proprietary_gpt,x13-016,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,True,False,False,"Editable GET text parameter, but the form has multiple parameters and one required input, adding ambiguity."
proprietary_gpt,x13-016,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:slot,True,False,False,"Editable GET text parameter, but the multi-parameter form and required input make it less direct."
proprietary_gpt,x13-016,4,5,query:http://127.0.0.1:4395/suite-v13/x13-016/south?page=sample:page,True,False,False,
proprietary_gpt,x13-016,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,True,False,True,"Single editable GET search field with a direct, commonly reflected parameter name."
proprietary_gpt,x13-016,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,True,False,True,"Single editable text field and one GET parameter, providing a simple reflection surface."
proprietary_gpt,x13-016,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,True,False,True,"Text-like memo input is a plausible content reflection surface, though the form has an additional parameter and one required input."
proprietary_gpt,x13-016,5,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:slot,True,False,True,Editable text slot parameter is potentially reflected but has the same multi-parameter complexity as the memo candidate.
proprietary_gpt,x13-016,5,5,query:http://127.0.0.1:4395/suite-v13/x13-016/south?page=sample:page,True,False,True,"A single query parameter is easy to target, but pagination semantics make reflection less directly indicated."
proprietary_gpt,x13-017,1,1,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,True,False,True,Direct query input with a two-parameter surface; item is a plausible reflected display value.
proprietary_gpt,x13-017,1,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,True,False,True,Direct query input with a two-parameter surface; line is a plausible reflected content value.
proprietary_gpt,x13-017,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,True,False,True,Single editable text field whose memo-like name suggests user-controlled content may be rendered back.
proprietary_gpt,x13-017,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,True,False,True,"Single editable text field, but the tone-like parameter provides less indication of substantial reflected content."
proprietary_gpt,x13-017,2,1,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,True,False,False,"Direct query-parameter input on a multi-parameter GET endpoint, providing a strong reflected-input surface."
proprietary_gpt,x13-017,2,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,True,False,False,Direct query-parameter input on the same multi-parameter GET endpoint; similarly suitable for reflection analysis.
proprietary_gpt,x13-017,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,True,False,False,"Editable text input in a GET form with a single optional parameter, offering a straightforward reflection surface."
proprietary_gpt,x13-017,2,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,True,False,False,
proprietary_gpt,x13-017,3,1,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,True,False,True,"Query parameter on a multi-parameter GET endpoint, offering strong reflected-input coverage."
proprietary_gpt,x13-017,3,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,True,False,True,"Second editable query parameter on the same multi-parameter endpoint, also providing strong coverage."
proprietary_gpt,x13-017,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,True,False,True,"Editable text input submitted via GET, suitable for reflection assessment but with only one parameter."
proprietary_gpt,x13-017,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,True,False,True,"Editable text input submitted via GET, with a single optional parameter and comparatively limited coverage."
proprietary_gpt,x13-017,4,1,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,True,False,True,"Explicit query parameter with a text-like line value, making it a strong reflected-input candidate."
proprietary_gpt,x13-017,4,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,True,False,True,Explicit query parameter likely representing a displayed item value and suitable for reflection analysis.
proprietary_gpt,x13-017,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,True,False,True,"Optional single text field with a memo-style value, a plausible direct reflection source."
proprietary_gpt,x13-017,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,True,False,True,"Optional single text field, but the tone-style input is somewhat less indicative of reflected content than the others."
proprietary_gpt,x13-017,5,1,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,True,False,True,"Query-controlled input on a multi-parameter endpoint, providing a comparatively broad reflection surface."
proprietary_gpt,x13-017,5,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,True,False,True,"Also a query-controlled input on the multi-parameter endpoint, with similar exposure and coverage."
proprietary_gpt,x13-017,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,True,False,True,A free-form text GET input that is likely to carry varied user-controlled content.
proprietary_gpt,x13-017,5,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,True,False,True,A single text GET input with a comparatively constrained semantic purpose.
proprietary_gpt,x13-018,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,True,False,True,The echo endpoint and name parameter strongly suggest direct input reflection.
proprietary_gpt,x13-018,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,True,False,True,A dedicated query input commonly drives reflected search or result content.
proprietary_gpt,x13-018,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,True,False,True,The free-form text parameter offers a straightforward reflected-input surface.
proprietary_gpt,x13-018,1,4,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:ref,True,False,True,The ref query parameter is more likely than pagination data to be echoed in navigation or page content.
proprietary_gpt,x13-018,1,5,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:page,True,False,True,"The page parameter is likely used for pagination state, making direct reflection less apparent."
proprietary_gpt,x13-018,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,True,False,True,The echo endpoint and name parameter strongly suggest direct reflection of user-supplied text.
proprietary_gpt,x13-018,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,True,False,True,A single free-text GET input is a straightforward candidate for reflected handling.
proprietary_gpt,x13-018,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,True,False,True,The query parameter is a single editable input and is commonly rendered or echoed in response pages.
proprietary_gpt,x13-018,2,4,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:ref,True,False,True,"The ref query parameter is user-controlled, though it appears alongside another parameter and is less directly indicative than a dedicated form field."
proprietary_gpt,x13-018,2,5,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:page,True,False,True,The page parameter is user-controlled but is more commonly used for navigation or pagination than direct reflection.
proprietary_gpt,x13-018,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,True,False,True,Single optional text field with an endpoint name suggesting direct input echo or display.
proprietary_gpt,x13-018,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,True,False,True,"Directly editable GET text parameter named query, making it a strong reflection candidate."
